customer_id,age,gender,education,income,purchase_amount,purchase_date,product_category,rating,discount_percent,shipping_cost,total_cost,discount_amount,final_price,price_per_rating,income_purchase_ratio,age_squared,spending_power_index,education_encoded,gender_Female,gender_Male,gender_Other,product_category_Books,product_category_Clothing,product_category_Electronics,product_category_Food,product_category_Home,age_group,income_bracket,purchase_category,rating_category,discount_tier,price_quartile,spending_ratio_bin,purchase_date_year,purchase_date_month,purchase_date_month_name,purchase_date_day,purchase_date_day_of_week,purchase_date_day_name,purchase_date_quarter,purchase_date_week_of_year,purchase_date_is_weekend,purchase_date_is_month_start,purchase_date_is_month_end,purchase_date_days_since_epoch,purchase_date_season,purchase_date_days_from_today,purchase_date_is_recent,income_anomaly_zscore,income_anomaly_iqr,income_is_anomaly,purchase_amount_anomaly_zscore,purchase_amount_anomaly_iqr,purchase_amount_is_anomaly,final_price_anomaly_zscore,final_price_anomaly_iqr,final_price_is_anomaly,age_anomaly_zscore,age_anomaly_iqr,age_is_anomaly,rating_anomaly_zscore,rating_anomaly_iqr,rating_is_anomaly,discount_percent_anomaly_zscore,discount_percent_anomaly_iqr,discount_percent_is_anomaly,shipping_cost_anomaly_zscore,shipping_cost_anomaly_iqr,shipping_cost_is_anomaly,total_cost_anomaly_zscore,total_cost_anomaly_iqr,total_cost_is_anomaly,discount_amount_anomaly_zscore,discount_amount_anomaly_iqr,discount_amount_is_anomaly,price_per_rating_anomaly_zscore,price_per_rating_anomaly_iqr,price_per_rating_is_anomaly,anomaly_score,has_any_anomaly
250,25,Other,High School,142139,711.36,2025-12-09 15:09:28.485625,Electronics,4.2,14.06,15.5,726.86,100.02,626.84,149.25,0.5,625,5.69,0,False,False,True,False,False,True,False,False,18-25,High,Medium,Excellent,Low Discount,Q1,"(-0.0139, 4.784]",2025,12,December,9,1,Tuesday,4,50,0,0,0,20431,Winter,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251,44,Other,Bachelor,127210,2433.09,2025-11-18 15:09:28.485628,Home,2.4,20.56,40.6,2473.69,500.24,1973.45,822.27,1.91,1936,2.89,1,False,False,True,False,False,False,False,True,36-50,High,Very High,Fair,Low Discount,Q3,"(-0.0139, 4.784]",2025,11,November,18,1,Tuesday,4,47,0,0,0,20410,Fall,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
252,26,Other,PhD,147734,147.41,2025-05-29 15:09:28.485631,Electronics,2.7,11.72,43.36,190.76999999999998,17.28,173.49,64.26,0.1,676,5.68,3,False,False,True,False,False,True,False,False,26-35,High,Low,Fair,Low Discount,Q1,"(-0.0139, 4.784]",2025,5,May,29,3,Thursday,2,22,0,0,0,20237,Spring,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
253,79,Male,PhD,112961,2532.22,2025-07-13 15:09:28.485633,Clothing,4.4,0.98,33.65,2565.87,24.82,2541.05,577.51,2.24,6241,1.43,3,False,True,False,False,True,False,False,False,65+,High,Very High,Excellent,No Discount,Q3,"(-0.0139, 4.784]",2025,7,July,13,6,Sunday,3,28,1,0,0,20282,Summer,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
254,54,Other,Bachelor,135463,4820.45,2025-07-18 15:09:28.485636,Home,2.5,43.97,2.35,4822.8,2119.55,2703.25,1081.3,3.56,2916,2.51,1,False,False,True,False,False,False,False,True,51-65,High,Very High,Fair,High Discount,Q3,"(-0.0139, 4.784]",2025,7,July,18,4,Friday,3,29,0,0,0,20287,Summer,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255,50,Female,PhD,48602,1927.19,2025-05-17 15:09:28.485639,Home,4.2,48.28,28.32,1955.51,930.45,1025.06,244.06,3.97,2500,0.97,3,True,False,False,False,False,False,False,True,36-50,Lower-Middle,High,Excellent,High Discount,Q2,"(-0.0139, 4.784]",2025,5,May,17,5,Saturday,2,20,1,0,0,20225,Spring,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256,68,Female,High School,108789,204.59,2025-12-16 15:09:28.485649,Electronics,4.8,17.08,38.16,242.75,34.94,207.81,43.29,0.19,4624,1.6,0,True,False,False,False,False,True,False,False,65+,High,Low,Excellent,Low Discount,Q1,"(-0.0139, 4.784]",2025,12,December,16,1,Tuesday,4,51,0,0,0,20438,Winter,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
257,59,Other,Bachelor,71399,164.47,2025-03-09 15:09:28.485653,Books,3.5,16.93,6.83,171.3,27.84,143.46,40.99,0.23,3481,1.21,1,False,False,True,True,False,False,False,False,51-65,Middle,Low,Good,Low Discount,Q1,"(-0.0139, 4.784]",2025,3,March,9,6,Sunday,1,10,1,0,0,20156,Spring,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258,61,Other,High School,43472,1946.05,2025-05-02 15:09:28.485658,Clothing,4.0,0.35,11.43,1957.48,6.81,1950.67,487.67,4.48,3721,0.71,0,False,False,True,False,True,False,False,False,51-65,Lower-Middle,High,Good,No Discount,Q2,"(-0.0139, 4.784]",2025,5,May,2,4,Friday,2,18,0,0,0,20210,Spring,291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
259,41,Female,High School,69230,808.52,2025-06-18 15:09:28.485661,Food,4.2,34.01,44.12,852.64,274.98,577.66,137.54,1.17,1681,1.69,0,True,False,False,False,False,False,True,False,36-50,Middle,Medium,Excellent,Medium Discount,Q1,"(-0.0139, 4.784]",2025,6,June,18,2,Wednesday,2,25,0,0,0,20257,Summer,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260,32,Female,High School,93616,126.53,2025-12-18 15:09:28.485664,Food,4.4,41.27,1.01,127.54,52.22,75.32,17.12,0.14,1024,2.93,0,True,False,False,False,False,False,True,False,26-35,Upper-Middle,Low,Excellent,High Discount,Q1,"(-0.0139, 4.784]",2025,12,December,18,3,Thursday,4,51,0,0,0,20440,Winter,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
261,76,Male,High School,27099,3783.51,2025-03-23 15:09:28.485667,Electronics,2.6,7.33,37.64,3821.15,277.33,3543.82,1363.01,13.96,5776,0.36,0,False,True,False,False,False,True,False,False,65+,Low,Very High,Fair,No Discount,Q4,"(9.558, 14.332]",2025,3,March,23,6,Sunday,1,12,1,0,0,20170,Spring,331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
262,71,Female,Bachelor,138614,2298.03,2025-09-01 15:09:28.485670,Clothing,1.2,7.98,23.69,2321.7200000000003,183.38,2138.34,1781.95,1.66,5041,1.95,1,True,False,False,False,True,False,False,False,65+,High,Very High,Poor,No Discount,Q3,"(-0.0139, 4.784]",2025,9,September,1,0,Monday,3,36,0,1,0,20332,Fall,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
263,49,Female,High School,45431,1453.33,2025-05-25 15:09:28.485673,Clothing,2.6,39.5,22.34,1475.6699999999998,574.07,901.6,346.77,3.2,2401,0.93,0,True,False,False,False,True,False,False,False,36-50,Lower-Middle,High,Fair,Medium Discount,Q1,"(-0.0139, 4.784]",2025,5,May,25,6,Sunday,2,21,1,0,0,20233,Spring,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
264,49,Other,High School,76492,4501.42,2025-05-27 15:09:28.485676,Electronics,3.7,30.81,0.35,4501.77,1386.89,3114.88,841.86,5.88,2401,1.56,0,False,False,True,False,False,True,False,False,36-50,Upper-Middle,Very High,Good,Medium Discount,Q4,"(4.784, 9.558]",2025,5,May,27,1,Tuesday,2,22,0,0,0,20235,Spring,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
265,41,Female,PhD,116722,589.53,2025-12-26 15:09:28.485679,Clothing,2.8,2.24,40.97,630.5,13.21,617.29,220.46,0.51,1681,2.85,3,True,False,False,False,True,False,False,False,36-50,High,Medium,Fair,No Discount,Q1,"(-0.0139, 4.784]",2025,12,December,26,4,Friday,4,52,0,0,0,20448,Winter,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266,58,Male,Bachelor,67684,4780.03,2026-02-02 15:09:28.485681,Books,4.0,31.13,17.99,4798.0199999999995,1488.02,3310.0,827.5,7.06,3364,1.17,1,False,True,False,True,False,False,False,False,51-65,Middle,Very High,Good,Medium Discount,Q4,"(4.784, 9.558]",2026,2,February,2,0,Monday,1,6,0,0,0,20486,Winter,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267,69,Female,Bachelor,50111,1576.69,2026-02-10 15:09:28.485684,Electronics,2.4,15.45,27.04,1603.73,243.6,1360.13,566.72,3.15,4761,0.73,1,True,False,False,False,False,True,False,False,65+,Middle,High,Fair,Low Discount,Q2,"(-0.0139, 4.784]",2026,2,February,10,1,Tuesday,1,7,0,0,0,20494,Winter,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268,66,Other,Master,125387,4443.13,2025-11-06 15:09:28.485687,Books,3.5,18.44,33.87,4477.0,819.31,3657.69,1045.05,3.54,4356,1.9,2,False,False,True,True,False,False,False,False,65+,High,Very High,Good,Low Discount,Q4,"(-0.0139, 4.784]",2025,11,November,6,3,Thursday,4,45,0,0,0,20398,Fall,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269,79,Other,Bachelor,83936,3018.68,2025-12-21 15:09:28.485690,Clothing,1.7,38.49,35.13,3053.81,1161.89,1891.92,1112.89,3.6,6241,1.06,1,False,False,True,False,True,False,False,False,65+,Upper-Middle,Very High,Poor,Medium Discount,Q2,"(-0.0139, 4.784]",2025,12,December,21,6,Sunday,4,51,1,0,0,20443,Winter,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270,66,Female,Bachelor,42614,4135.27,2025-04-11 15:09:28.485693,Electronics,4.0,40.55,47.8,4183.070000000001,1676.85,2506.22,626.55,9.7,4356,0.65,1,True,False,False,False,False,True,False,False,65+,Lower-Middle,Very High,Good,High Discount,Q3,"(9.558, 14.332]",2025,4,April,11,4,Friday,2,15,0,0,0,20189,Spring,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271,75,Other,Master,112260,4920.23,2026-01-09 15:09:28.485696,Clothing,3.2,20.02,26.57,4946.799999999999,985.03,3961.77,1238.05,4.38,5625,1.5,2,False,False,True,False,True,False,False,False,65+,High,Very High,Good,Low Discount,Q4,"(-0.0139, 4.784]",2026,1,January,9,4,Friday,1,2,0,0,0,20462,Winter,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
272,69,Male,Bachelor,61991,1449.14,2025-06-26 15:09:28.485699,Electronics,1.8,47.36,19.99,1469.13,686.31,782.82,434.9,2.34,4761,0.9,1,False,True,False,False,False,True,False,False,65+,Middle,High,Poor,High Discount,Q1,"(-0.0139, 4.784]",2025,6,June,26,3,Thursday,2,26,0,0,0,20265,Summer,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273,29,Male,Bachelor,90476,4806.07,2025-11-16 15:09:28.485702,Clothing,2.2,20.32,47.69,4853.759999999999,976.59,3877.17,1762.35,5.31,841,3.12,1,False,True,False,False,True,False,False,False,26-35,Upper-Middle,Very High,Fair,Low Discount,Q4,"(4.784, 9.558]",2025,11,November,16,6,Sunday,4,46,1,0,0,20408,Fall,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274,79,Female,Bachelor,137959,1953.51,2025-07-11 15:09:28.485705,Books,4.0,38.59,32.11,1985.62,753.86,1231.76,307.94,1.42,6241,1.75,1,True,False,False,True,False,False,False,False,65+,High,High,Good,Medium Discount,Q2,"(-0.0139, 4.784]",2025,7,July,11,4,Friday,3,28,0,0,0,20280,Summer,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275,56,Female,Bachelor,80920,1933.7,2025-07-29 15:09:28.485708,Books,2.9,24.19,14.91,1948.6100000000001,467.76,1480.85,510.64,2.39,3136,1.44,1,True,False,False,True,False,False,False,False,51-65,Upper-Middle,High,Fair,Low Discount,Q2,"(-0.0139, 4.784]",2025,7,July,29,1,Tuesday,3,31,0,0,0,20298,Summer,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
276,19,Female,Master,114294,1708.53,2025-10-03 15:09:28.485710,Clothing,1.9,44.88,6.32,1714.85,766.79,948.06,498.98,1.49,361,6.02,2,True,False,False,False,True,False,False,False,18-25,High,High,Poor,High Discount,Q1,"(-0.0139, 4.784]",2025,10,October,3,4,Friday,4,40,0,0,0,20364,Fall,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277,20,Other,Bachelor,402959,12575.595334839343,2025-04-24 15:09:28.485713,Electronics,4.9,45.39,42.13,12617.725334839342,5708.06,6909.67,1410.14,3.12,400,20.15,1,False,False,True,False,False,True,False,False,18-25,High,Very High,Excellent,High Discount,Q4,"(-0.0139, 4.784]",2025,4,April,24,3,Thursday,2,17,0,0,0,20202,Spring,299,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,5,1
278,66,Male,Bachelor,56224,779.18,2025-07-26 15:09:28.485716,Food,3.9,4.37,18.11,797.29,34.05,763.24,195.7,1.39,4356,0.85,1,False,True,False,False,False,False,True,False,65+,Middle,Medium,Good,No Discount,Q1,"(-0.0139, 4.784]",2025,7,July,26,5,Saturday,3,30,1,0,0,20295,Summer,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
279,54,Male,Master,27788,2773.02,2025-03-19 15:09:28.485719,Books,4.8,46.82,33.02,2806.04,1298.33,1507.71,314.11,9.98,2916,0.51,2,False,True,False,True,False,False,False,False,51-65,Low,Very High,Excellent,High Discount,Q2,"(9.558, 14.332]",2025,3,March,19,2,Wednesday,1,12,0,0,0,20166,Spring,335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280,66,Other,PhD,48082,2713.11,2025-11-29 15:09:28.485722,Books,2.7,41.28,23.54,2736.65,1119.97,1616.68,598.77,5.64,4356,0.73,3,False,False,True,True,False,False,False,False,65+,Lower-Middle,Very High,Fair,High Discount,Q2,"(4.784, 9.558]",2025,11,November,29,5,Saturday,4,48,1,0,0,20421,Fall,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
281,73,Male,High School,143287,3811.89,2025-07-15 15:09:28.485725,Food,2.9,39.57,9.95,3821.8399999999997,1508.36,2313.48,797.75,2.66,5329,1.96,0,False,True,False,False,False,False,True,False,65+,High,Very High,Fair,Medium Discount,Q3,"(-0.0139, 4.784]",2025,7,July,15,1,Tuesday,3,29,0,0,0,20284,Summer,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
282,34,Female,PhD,109570,4169.91,2026-02-16 15:09:28.485727,Clothing,4.6,10.05,30.08,4199.99,419.08,3780.91,821.94,3.81,1156,3.22,3,True,False,False,False,True,False,False,False,26-35,High,Very High,Excellent,Low Discount,Q4,"(-0.0139, 4.784]",2026,2,February,16,0,Monday,1,8,0,0,0,20500,Winter,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283,76,Female,Master,121015,2207.8,2025-08-24 15:09:28.485730,Electronics,3.1,40.26,3.03,2210.8300000000004,888.86,1321.97,426.44,1.82,5776,1.59,2,True,False,False,False,False,True,False,False,65+,High,Very High,Good,High Discount,Q2,"(-0.0139, 4.784]",2025,8,August,24,6,Sunday,3,34,1,0,0,20324,Summer,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284,66,Female,High School,96816,1518.64,2025-03-09 15:09:28.485733,Clothing,3.8,42.51,20.67,1539.3100000000002,645.57,893.74,235.19,1.57,4356,1.47,0,True,False,False,False,True,False,False,False,65+,Upper-Middle,High,Good,High Discount,Q1,"(-0.0139, 4.784]",2025,3,March,9,6,Sunday,1,10,1,0,0,20156,Spring,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
285,19,Male,Master,103588,1304.08,2025-05-15 15:09:28.485736,Home,2.0,14.46,27.33,1331.4099999999999,188.57,1142.84,571.42,1.26,361,5.45,2,False,True,False,False,False,False,False,True,18-25,High,High,Poor,Low Discount,Q2,"(-0.0139, 4.784]",2025,5,May,15,3,Thursday,2,20,0,0,0,20223,Spring,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
286,19,Female,Master,36531,981.17,2025-09-25 15:09:28.485739,Books,2.8,47.61,21.8,1002.9699999999999,467.14,535.83,191.37,2.69,361,1.92,2,True,False,False,True,False,False,False,False,18-25,Lower-Middle,Medium,Fair,High Discount,Q1,"(-0.0139, 4.784]",2025,9,September,25,3,Thursday,3,39,0,0,0,20356,Fall,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
287,45,Other,Bachelor,108340,297.66,2025-04-06 15:09:28.485742,Home,1.5,2.49,37.43,335.09000000000003,7.41,327.68,218.45,0.27,2025,2.41,1,False,False,True,False,False,False,False,True,36-50,High,Low,Poor,No Discount,Q1,"(-0.0139, 4.784]",2025,4,April,6,6,Sunday,2,14,1,0,0,20184,Spring,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
288,71,Other,High School,114439,1718.82,2025-07-09 15:09:28.485744,Books,1.8,7.5,41.4,1760.22,128.91,1631.31,906.28,1.5,5041,1.61,0,False,False,True,True,False,False,False,False,65+,High,High,Poor,No Discount,Q2,"(-0.0139, 4.784]",2025,7,July,9,2,Wednesday,3,28,0,0,0,20278,Summer,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
289,40,Male,Bachelor,432409,13499.666213611192,2025-12-18 15:09:28.485747,Books,1.0,26.88,38.56,13538.226213611191,3628.71,9909.52,9909.52,3.12,1600,10.81,1,False,True,False,True,False,False,False,False,36-50,High,Very High,Poor,Medium Discount,Q4,"(-0.0139, 4.784]",2025,12,December,18,3,Thursday,4,51,0,0,0,20440,Winter,61,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,6,1
290,54,Other,High School,30142,4832.42,2025-04-30 15:09:28.485750,Home,1.2,28.79,1.94,4834.36,1391.25,3443.11,2869.26,16.03,2916,0.56,0,False,False,True,False,False,False,False,True,51-65,Lower-Middle,Very High,Poor,Medium Discount,Q4,"(14.332, 19.106]",2025,4,April,30,2,Wednesday,2,18,0,0,1,20208,Spring,293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
291,49,Other,Master,135053,2792.97,2025-06-24 15:09:28.485753,Home,4.9,32.26,9.71,2802.68,901.01,1901.67,388.1,2.07,2401,2.76,2,False,False,True,False,False,False,False,True,36-50,High,Very High,Excellent,Medium Discount,Q2,"(-0.0139, 4.784]",2025,6,June,24,1,Tuesday,2,26,0,0,0,20263,Summer,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
292,50,Male,Master,68355,1742.91,2025-08-07 15:09:28.485756,Clothing,2.0,0.85,26.83,1769.74,14.81,1754.93,877.46,2.55,2500,1.37,2,False,True,False,False,True,False,False,False,36-50,Middle,High,Poor,No Discount,Q2,"(-0.0139, 4.784]",2025,8,August,7,3,Thursday,3,32,0,0,0,20307,Summer,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293,18,Female,PhD,29866,2906.53,2025-09-05 15:09:28.485759,Home,3.7,48.02,46.74,2953.27,1395.72,1557.55,420.96,9.73,324,1.66,3,True,False,False,False,False,False,False,True,18-25,Low,Very High,Good,High Discount,Q2,"(9.558, 14.332]",2025,9,September,5,4,Friday,3,36,0,0,0,20336,Fall,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
294,36,Female,High School,90067,704.59,2025-07-11 15:09:28.485761,Clothing,4.4,2.23,41.75,746.34,15.71,730.63,166.05,0.78,1296,2.5,0,True,False,False,False,True,False,False,False,36-50,Upper-Middle,Medium,Excellent,No Discount,Q1,"(-0.0139, 4.784]",2025,7,July,11,4,Friday,3,28,0,0,0,20280,Summer,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295,79,Female,Bachelor,130990,2225.78,2025-12-19 15:09:28.485764,Clothing,3.2,7.15,42.13,2267.9100000000003,159.14,2108.77,658.99,1.7,6241,1.66,1,True,False,False,False,True,False,False,False,65+,High,Very High,Good,No Discount,Q3,"(-0.0139, 4.784]",2025,12,December,19,4,Friday,4,51,0,0,0,20441,Winter,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
296,19,Male,PhD,123634,3134.91,2025-10-12 15:09:28.485767,Clothing,1.6,0.7,15.16,3150.0699999999997,21.94,3128.13,1955.08,2.54,361,6.51,3,False,True,False,False,True,False,False,False,18-25,High,Very High,Poor,No Discount,Q4,"(-0.0139, 4.784]",2025,10,October,12,6,Sunday,4,41,1,0,0,20373,Fall,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
297,70,Other,PhD,123814,2449.6,2025-08-29 15:09:28.485770,Books,3.9,28.34,21.47,2471.0699999999997,694.22,1776.85,455.6,1.98,4900,1.77,3,False,False,True,True,False,False,False,False,65+,High,Very High,Good,Medium Discount,Q2,"(-0.0139, 4.784]",2025,8,August,29,4,Friday,3,35,0,0,0,20329,Summer,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298,61,Female,PhD,145426,2014.88,2025-09-15 15:09:28.485773,Books,3.4,46.61,23.54,2038.42,939.14,1099.28,323.32,1.39,3721,2.38,3,True,False,False,True,False,False,False,False,51-65,High,Very High,Good,High Discount,Q2,"(-0.0139, 4.784]",2025,9,September,15,0,Monday,3,38,0,0,0,20346,Fall,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,43,Female,Bachelor,84027,4969.3,2025-10-31 15:09:28.485776,Home,3.9,33.3,7.87,4977.17,1654.78,3322.39,851.89,5.91,1849,1.95,1,True,False,False,False,False,False,False,True,36-50,Upper-Middle,Very High,Good,Medium Discount,Q4,"(4.784, 9.558]",2025,10,October,31,4,Friday,4,44,0,0,1,20392,Fall,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,49,Male,PhD,77906,4402.77,2025-05-25 15:09:28.485779,Books,4.1,41.13,1.55,4404.320000000001,1810.86,2593.46,632.55,5.65,2401,1.59,3,False,True,False,True,False,False,False,False,36-50,Upper-Middle,Very High,Excellent,High Discount,Q3,"(4.784, 9.558]",2025,5,May,25,6,Sunday,2,21,1,0,0,20233,Spring,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301,23,Female,Bachelor,48138,3120.8,2025-02-27 15:09:28.485781,Home,4.9,0.66,47.35,3168.15,20.6,3147.55,642.36,6.48,529,2.09,1,True,False,False,False,False,False,False,True,18-25,Lower-Middle,Very High,Excellent,No Discount,Q4,"(4.784, 9.558]",2025,2,February,27,3,Thursday,1,9,0,0,0,20146,Winter,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,49,Male,PhD,112601,2851.19,2025-05-16 15:09:28.485784,Books,3.3,27.1,12.04,2863.23,772.67,2090.56,633.5,2.53,2401,2.3,3,False,True,False,True,False,False,False,False,36-50,High,Very High,Good,Medium Discount,Q3,"(-0.0139, 4.784]",2025,5,May,16,4,Friday,2,20,0,0,0,20224,Spring,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303,72,Other,Bachelor,49956,3107.1,2025-12-06 15:09:28.485787,Electronics,2.4,22.98,12.0,3119.1,714.01,2405.09,1002.12,6.22,5184,0.69,1,False,False,True,False,False,True,False,False,65+,Lower-Middle,Very High,Fair,Low Discount,Q3,"(4.784, 9.558]",2025,12,December,6,5,Saturday,4,49,1,0,0,20428,Winter,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304,21,Male,Master,127268,1014.55,2025-07-26 15:09:28.485790,Electronics,3.6,24.95,4.17,1018.7199999999999,253.13,765.59,212.66,0.8,441,6.06,2,False,True,False,False,False,True,False,False,18-25,High,High,Good,Low Discount,Q1,"(-0.0139, 4.784]",2025,7,July,26,5,Saturday,3,30,1,0,0,20295,Summer,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
